Transaction_ID,Date,Department,Revenue,Expense,Profit,Budget,Transaction_Count,Avg_Transaction_Value,Channel,Currency,Accounting_Basis,Budget_Variance,Budget_Variance_Pct,Profit_Margin_Pct
TXN-00773,2026-05-16,Administration,143283.37,118533.94,24749.43,135244.5,96,1492.54,Enterprise,USD,Actual,-16710.56,-12.36,17.27
TXN-00774,2026-10-01,Sales,531146.74,411280.85,119865.89,388638.6,94,5650.5,Enterprise,INR,Accrual,22642.25,5.83,22.57
TXN-00775,2024-10-23,Human Resources,242566.53,160902.64,81663.89,151642.92,122,1988.25,Direct,INR,Actual,9259.72,6.11,33.67
TXN-00776,2025-05-05,R&D,388181.98,269482.96,118699.02,306549.02,86,4513.74,Direct,INR,Actual,-37066.06,-12.09,30.58
TXN-00777,2026-06-25,Customer Support,102359.83,291364.55,-189004.72,328732.7,72,1421.66,Online,USD,Actual,-37368.15,-11.37,-184.65
TXN-00778,2025-09-01,Administration,357825.02,115249.99,242575.03,113135.59,80,4472.81,Enterprise,INR,Accrual,2114.4,1.87,67.79
TXN-00779,2024-06-13,Operations,467772.82,350203.42,117569.4,386046.4,131,3570.78,Enterprise,INR,Actual,-35842.98,-9.28,25.13
TXN-00780,2024-11-24,Finance,178291.02,94600.79,83690.23,92355.08,133,1340.53,Online,INR,Actual,2245.71,2.43,46.94
TXN-00781,2024-04-16,IT,292477.75,218634.4,73843.35,237722.45,57,5131.19,Direct,INR,Accrual,-19088.05,-8.03,25.25
TXN-00782,2025-10-04,Logistics,124669.62,114720.94,9948.68,115284.19,138,903.4,Partner,INR,Accrual,-563.25,-0.49,7.98
TXN-00783,2025-10-16,Operations,469591.37,404979.26,64612.11,375903.35,127,3697.57,Online,INR,Actual,29075.91,7.73,13.76
TXN-00784,2024-06-21,Customer Support,210279.87,166568.72,43711.15,160438.33,113,1860.88,Partner,USD,Actual,6130.39,3.82,20.79
TXN-00785,2025-04-13,Legal,392238.27,123618.56,268619.71,131082.44,61,6430.14,Direct,INR,Accrual,-7463.88,-5.69,68.48
TXN-00786,2025-06-16,Marketing,126718.38,160942.43,-34224.05,182536.57,55,2303.97,Direct,INR,Accrual,-21594.14,-11.83,-27.01
TXN-00787,2026-07-18,IT,248244.71,129386.47,118858.24,117863.78,140,1773.18,Online,USD,Accrual,11522.69,9.78,47.88
TXN-00788,2026-02-21,Marketing,229392.58,125453.31,103939.27,114748.38,76,3018.32,Partner,INR,Accrual,10704.93,9.33,45.31
TXN-00789,2024-10-25,Procurement,187057.89,137595.88,49462.01,142453.57,71,2634.62,Online,INR,Accrual,-4857.69,-3.41,26.44
TXN-00790,2024-06-24,Procurement,240664.48,271717.56,-31053.08,310388.34,90,2674.05,Partner,INR,Accrual,-38670.78,-12.46,-12.9
TXN-00791,2025-06-08,Legal,128583.83,92925.51,35658.32,88266.11,70,1836.91,Enterprise,INR,Actual,4659.4,5.28,27.73
TXN-00792,2024-01-11,R&D,376135.5,280950.03,95185.47,321198.13,125,3009.08,Online,USD,Actual,-40248.1,-12.53,25.31
TXN-00793,2025-01-02,R&D,292466.62,298854.37,-6387.75,284435.55,99,2954.21,Partner,USD,Accrual,14418.82,5.07,-2.18
TXN-00794,2024-10-17,R&D,279210.51,227065.95,52144.56,201716.64,75,3722.81,Online,INR,Accrual,25349.31,12.57,18.68
TXN-00795,2025-06-23,Logistics,348876.75,283877.71,64999.04,285323.16,95,3672.39,Partner,INR,Accrual,-1445.45,-0.51,18.63
TXN-00796,2024-11-05,Sales,698561.78,361761.31,336800.47,394126.67,46,15186.13,Partner,USD,Actual,-32365.36,-8.21,48.21
TXN-00797,2025-01-10,Procurement,241074.26,115982.09,125092.17,114838.49,54,4464.34,Enterprise,USD,Accrual,1143.6,1.0,51.89
TXN-00798,2026-09-20,Operations,473247.14,423792.52,49454.62,470436.73,55,8604.49,Online,USD,Accrual,-46644.21,-9.92,10.45
TXN-00799,2025-01-04,Marketing,324981.0,260965.79,64015.21,265917.41,124,2620.81,Partner,INR,Actual,-4951.62,-1.86,19.7
TXN-00800,2026-12-13,Logistics,154170.65,282490.9,-128320.25,260978.44,103,1496.8,Direct,INR,Actual,21512.46,8.24,-83.23
TXN-00801,2025-08-05,IT,394400.34,106838.01,287562.33,102785.38,53,7441.52,Online,USD,Actual,4052.63,3.94,72.91
TXN-00802,2026-07-31,Finance,297861.8,179892.21,117969.59,204458.37,116,2567.77,Direct,INR,Actual,-24566.16,-12.02,39.61
TXN-00803,2026-07-16,Human Resources,384225.52,299960.64,84264.88,336574.89,112,3430.59,Partner,USD,Actual,-36614.25,-10.88,21.93
TXN-00804,2025-08-02,Human Resources,339444.09,243636.0,95808.09,247082.69,117,2901.23,Enterprise,USD,Accrual,-3446.69,-1.39,28.22
TXN-00805,2024-12-30,Administration,389514.79,270413.41,119101.38,237086.71,66,5901.74,Partner,INR,Accrual,33326.7,14.06,30.58
TXN-00806,2025-08-06,IT,325767.57,223894.15,101873.42,198410.65,102,3193.8,Enterprise,INR,Accrual,25483.5,12.84,31.27
TXN-00807,2024-09-25,Human Resources,299656.09,263051.63,36604.46,264050.17,102,2937.8,Enterprise,INR,Accrual,-998.54,-0.38,12.22
TXN-00808,2025-07-03,Logistics,280102.22,99848.92,180253.3,97528.52,87,3219.57,Partner,INR,Accrual,2320.4,2.38,64.35
TXN-00809,2024-07-09,Procurement,254002.44,294119.79,-40117.35,309688.14,122,2081.99,Partner,INR,Actual,-15568.35,-5.03,-15.79
TXN-00810,2025-08-18,Operations,459338.88,434225.31,25113.57,431308.8,59,7785.4,Partner,INR,Accrual,2916.51,0.68,5.47
TXN-00811,2025-05-24,Sales,549706.13,346651.07,203055.06,351954.24,45,12215.69,Direct,INR,Accrual,-5303.17,-1.51,36.94
TXN-00812,2024-07-12,Operations,515213.81,376641.3,138572.51,348775.15,72,7155.75,Direct,INR,Actual,27866.15,7.99,26.9
TXN-00813,2024-08-21,Finance,298473.5,119501.48,178972.02,108108.5,90,3316.37,Direct,USD,Accrual,11392.98,10.54,59.96
TXN-00814,2025-10-04,Logistics,317228.41,246617.94,70610.47,242914.82,73,4345.59,Online,INR,Actual,3703.12,1.52,22.26
TXN-00815,2025-03-08,Marketing,123466.16,296080.96,-172614.8,274702.52,126,979.89,Direct,INR,Actual,21378.44,7.78,-139.81
TXN-00816,2024-01-12,Customer Support,135003.48,117781.78,17221.7,116973.32,128,1054.71,Enterprise,INR,Accrual,808.46,0.69,12.76
TXN-00817,2025-09-12,Logistics,343939.74,215683.86,128255.88,228020.69,128,2687.03,Enterprise,INR,Actual,-12336.83,-5.41,37.29
TXN-00818,2024-09-13,Marketing,104162.78,104620.75,-457.97,89426.22,64,1627.54,Direct,USD,Actual,15194.53,16.99,-0.44
TXN-00819,2025-05-10,Customer Support,352626.91,268801.66,83825.25,271912.97,51,6914.25,Online,INR,Actual,-3111.31,-1.14,23.77
TXN-00820,2026-08-28,Customer Support,106545.05,116543.21,-9998.16,104390.86,129,825.93,Enterprise,INR,Accrual,12152.35,11.64,-9.38
TXN-00821,2024-02-10,Operations,496306.57,314227.53,182079.04,320772.62,90,5514.52,Direct,INR,Actual,-6545.09,-2.04,36.69
TXN-00822,2026-06-03,Customer Support,354584.88,242157.23,112427.65,249119.7,110,3223.5,Online,USD,Accrual,-6962.47,-2.79,31.71
TXN-00823,2026-09-22,Sales,606863.75,353954.2,252909.55,372926.28,102,5949.64,Partner,INR,Actual,-18972.08,-5.09,41.67
TXN-00824,2026-05-14,Logistics,194755.05,93972.33,100782.72,105048.21,93,2094.14,Enterprise,USD,Accrual,-11075.88,-10.54,51.75
TXN-00825,2026-07-07,Finance,230869.0,115493.36,115375.64,123331.06,100,2308.69,Online,INR,Actual,-7837.7,-6.36,49.97
TXN-00826,2025-11-25,Logistics,356036.14,237343.82,118692.32,235098.59,77,4623.85,Enterprise,INR,Accrual,2245.23,0.96,33.34
TXN-00827,2026-08-25,Marketing,286552.71,142140.59,144412.12,152769.34,125,2292.42,Enterprise,USD,Actual,-10628.75,-6.96,50.4
TXN-00828,2024-11-16,Logistics,247655.72,254566.14,-6910.42,288402.16,103,2404.42,Online,USD,Actual,-33836.02,-11.73,-2.79
TXN-00829,2024-02-07,Human Resources,364271.83,158549.65,205722.18,142311.25,104,3502.61,Direct,INR,Accrual,16238.4,11.41,56.47
TXN-00830,2026-05-31,Legal,285268.88,106551.37,178717.51,97731.97,73,3907.79,Online,INR,Actual,8819.4,9.02,62.65
TXN-00831,2025-07-01,Marketing,356022.44,272213.05,83809.39,280729.74,53,6717.4,Direct,INR,Accrual,-8516.69,-3.03,23.54
TXN-00832,2026-07-25,Legal,392397.93,251963.53,140434.4,260252.31,53,7403.73,Direct,INR,Actual,-8288.78,-3.18,35.79
TXN-00833,2024-08-29,Administration,373295.73,114547.16,258748.57,107403.64,96,3888.5,Enterprise,INR,Actual,7143.52,6.65,69.31
TXN-00834,2024-11-11,IT,209121.07,260215.37,-51094.3,230783.72,65,3217.25,Enterprise,INR,Actual,29431.65,12.75,-24.43
TXN-00835,2025-05-17,Operations,435330.02,365853.86,69476.16,320330.72,87,5003.79,Enterprise,INR,Actual,45523.14,14.21,15.96
TXN-00836,2024-11-06,Sales,547602.77,288790.94,258811.83,314935.36,92,5952.2,Enterprise,INR,Accrual,-26144.42,-8.3,47.26
TXN-00837,2024-03-01,Operations,386396.08,281691.28,104704.8,307571.4,48,8049.92,Direct,INR,Accrual,-25880.12,-8.41,27.1
TXN-00838,2024-12-02,Customer Support,118440.5,247022.32,-128581.82,258892.45,122,970.82,Partner,INR,Actual,-11870.13,-4.58,-108.56
TXN-00839,2026-11-30,R&D,354826.32,361725.26,-6898.94,383514.55,78,4549.06,Online,INR,Actual,-21789.29,-5.68,-1.94
TXN-00840,2025-07-26,Sales,613640.37,274966.51,338673.86,267042.37,122,5029.84,Partner,INR,Accrual,7924.14,2.97,55.19
TXN-00841,2025-12-08,IT,221351.71,123405.07,97946.64,116057.46,44,5030.72,Online,INR,Actual,7347.61,6.33,44.25
TXN-00842,2026-12-01,Sales,499374.75,265779.33,233595.42,269908.41,106,4711.08,Online,INR,Actual,-4129.08,-1.53,46.78
TXN-00843,2024-02-17,Procurement,367095.8,198785.18,168310.62,184394.54,139,2640.98,Online,INR,Actual,14390.64,7.8,45.85
TXN-00844,2024-05-02,Human Resources,177926.94,191649.86,-13722.92,170021.01,136,1308.29,Direct,INR,Actual,21628.85,12.72,-7.71
TXN-00845,2026-07-17,Human Resources,394885.17,257185.26,137699.91,294914.34,112,3525.76,Partner,INR,Accrual,-37729.08,-12.79,34.87
TXN-00846,2024-10-13,Finance,213299.72,242252.71,-28952.99,213562.26,106,2012.26,Partner,INR,Accrual,28690.45,13.43,-13.57
TXN-00847,2026-07-19,Legal,143965.98,173652.27,-29686.29,169070.61,51,2822.86,Direct,INR,Actual,4581.66,2.71,-20.62
TXN-00848,2026-09-02,Administration,233849.23,161244.73,72604.5,162514.8,115,2033.47,Enterprise,INR,Accrual,-1270.07,-0.78,31.05
TXN-00849,2026-05-17,Operations,522254.47,441129.41,81125.06,471794.56,93,5615.64,Partner,USD,Actual,-30665.15,-6.5,15.53
TXN-00850,2026-09-19,Finance,237313.84,292967.0,-55653.16,294125.87,107,2217.89,Direct,INR,Accrual,-1158.87,-0.39,-23.45
TXN-00851,2026-08-27,Procurement,323948.89,287695.3,36253.59,276417.53,55,5889.98,Enterprise,USD,Accrual,11277.77,4.08,11.19
TXN-00852,2025-08-16,Procurement,256833.25,105903.29,150929.96,99705.55,87,2952.11,Online,USD,Actual,6197.74,6.22,58.77
TXN-00853,2024-10-19,Marketing,335137.75,172786.53,162351.22,195429.55,79,4242.25,Online,USD,Accrual,-22643.02,-11.59,48.44
TXN-00854,2024-01-05,Legal,264261.19,94864.2,169396.99,81906.2,101,2616.45,Online,INR,Accrual,12958.0,15.82,64.1
TXN-00855,2026-02-11,Operations,558615.0,421726.19,136888.81,375270.05,57,9800.26,Enterprise,INR,Accrual,46456.14,12.38,24.51
TXN-00856,2024-11-01,Finance,197564.89,255958.56,-58393.67,268590.29,92,2147.44,Enterprise,USD,Accrual,-12631.73,-4.7,-29.56
TXN-00857,2025-11-25,Sales,416036.9,363975.45,52061.45,357761.97,75,5547.16,Direct,INR,Actual,6213.48,1.74,12.51
TXN-00858,2025-09-24,Sales,625805.89,359465.41,266340.48,314728.36,119,5258.87,Direct,INR,Actual,44737.05,14.21,42.56
TXN-00859,2026-09-01,Sales,713902.5,270448.14,443454.36,305837.51,63,11331.79,Direct,USD,Actual,-35389.37,-11.57,62.12
TXN-00860,2025-05-17,Finance,351675.23,207501.61,144173.62,181645.74,108,3256.25,Online,INR,Actual,25855.87,14.23,41.0
TXN-00861,2026-10-03,Procurement,201986.97,119711.76,82275.21,102618.97,107,1887.73,Online,INR,Actual,17092.79,16.66,40.73
TXN-00862,2024-08-22,Legal,262533.78,142777.38,119756.4,129185.07,138,1902.42,Direct,USD,Accrual,13592.31,10.52,45.62
TXN-00863,2024-12-12,Procurement,284342.63,151563.95,132778.68,130064.81,47,6049.84,Online,INR,Accrual,21499.14,16.53,46.7
TXN-00864,2024-10-18,Customer Support,367903.31,136745.54,231157.77,154860.67,55,6689.15,Direct,USD,Actual,-18115.13,-11.7,62.83
TXN-00865,2026-10-06,Sales,663336.49,315458.28,347878.21,279030.55,47,14113.54,Online,INR,Accrual,36427.73,13.06,52.44
TXN-00866,2024-05-14,Operations,357226.61,387702.02,-30475.41,435823.8,42,8505.4,Online,INR,Actual,-48121.78,-11.04,-8.53
TXN-00867,2025-05-19,Sales,628042.82,271347.13,356695.69,276902.61,97,6474.67,Direct,INR,Actual,-5555.48,-2.01,56.79
TXN-00868,2024-10-18,Human Resources,262131.93,117001.43,145130.5,108056.49,94,2788.64,Enterprise,USD,Accrual,8944.94,8.28,55.37
TXN-00869,2025-08-15,IT,391624.54,80119.44,311505.1,90539.14,101,3877.47,Online,INR,Accrual,-10419.7,-11.51,79.54
TXN-00870,2025-12-20,IT,163826.24,264950.52,-101124.28,247568.01,60,2730.44,Direct,INR,Accrual,17382.51,7.02,-61.73
TXN-00871,2024-09-08,Marketing,317522.13,299740.68,17781.45,333756.39,66,4810.94,Online,INR,Accrual,-34015.71,-10.19,5.6
TXN-00872,2025-06-19,Finance,235815.42,134104.22,101711.2,153536.8,83,2841.15,Partner,INR,Accrual,-19432.58,-12.66,43.13
TXN-00873,2024-02-02,Finance,140117.72,282896.71,-142778.99,292129.33,40,3502.94,Direct,INR,Accrual,-9232.62,-3.16,-101.9
TXN-00874,2026-09-28,Customer Support,261439.44,253207.15,8232.29,264532.9,49,5335.5,Direct,INR,Accrual,-11325.75,-4.28,3.15
TXN-00875,2024-09-09,Human Resources,391611.71,162802.82,228808.89,167750.93,89,4400.13,Partner,INR,Actual,-4948.11,-2.95,58.43
TXN-00876,2024-09-12,Operations,442620.16,312808.45,129811.71,266765.86,135,3278.67,Direct,INR,Accrual,46042.59,17.26,29.33
TXN-00877,2025-01-27,Legal,344884.25,217552.04,127332.21,237680.9,68,5071.83,Partner,INR,Accrual,-20128.86,-8.47,36.92
TXN-00878,2024-03-16,R&D,373209.47,332647.63,40561.84,343228.52,40,9330.24,Partner,INR,Accrual,-10580.89,-3.08,10.87
TXN-00879,2024-08-15,R&D,392275.56,299041.81,93233.75,303687.59,124,3163.51,Partner,USD,Actual,-4645.78,-1.53,23.77
TXN-00880,2024-05-13,Marketing,177887.34,205378.72,-27491.38,188617.67,106,1678.18,Online,USD,Actual,16761.05,8.89,-15.45
TXN-00881,2026-12-27,Logistics,175876.32,203225.51,-27349.19,200416.49,94,1871.02,Direct,INR,Accrual,2809.02,1.4,-15.55
TXN-00882,2026-06-04,Customer Support,182210.68,229638.16,-47427.48,227336.27,86,2118.73,Direct,INR,Actual,2301.89,1.01,-26.03
TXN-00883,2024-04-06,R&D,479597.87,305185.65,174412.22,288361.56,90,5328.87,Partner,INR,Actual,16824.09,5.83,36.37
TXN-00884,2025-04-07,Finance,227146.08,96376.88,130769.2,89148.16,61,3723.71,Online,INR,Actual,7228.72,8.11,57.57
TXN-00885,2024-02-27,Operations,457987.24,284084.0,173903.24,309414.71,82,5585.21,Online,USD,Accrual,-25330.71,-8.19,37.97
TXN-00886,2025-05-03,Human Resources,349755.25,260759.44,88995.81,262298.58,70,4996.5,Direct,INR,Accrual,-1539.14,-0.59,25.45
TXN-00887,2024-07-14,IT,233936.86,107461.8,126475.06,122759.81,44,5316.75,Enterprise,INR,Actual,-15298.01,-12.46,54.06
TXN-00888,2024-09-18,Procurement,375734.74,177222.05,198512.69,166666.94,120,3131.12,Enterprise,USD,Actual,10555.11,6.33,52.83
TXN-00889,2024-04-16,R&D,462482.33,284269.29,178213.04,294272.89,92,5026.98,Partner,INR,Actual,-10003.6,-3.4,38.53
TXN-00890,2026-07-17,Customer Support,239262.73,174183.26,65079.47,180464.87,52,4601.21,Online,INR,Actual,-6281.61,-3.48,27.2
TXN-00891,2026-07-18,Sales,514867.78,282721.82,232145.96,249023.33,116,4438.52,Direct,INR,Actual,33698.49,13.53,45.09
TXN-00892,2024-09-15,IT,252669.4,158186.07,94483.33,157303.36,119,2123.27,Enterprise,USD,Actual,882.71,0.56,37.39
TXN-00893,2024-03-31,Procurement,138304.23,208594.9,-70290.67,209416.29,123,1124.42,Online,INR,Actual,-821.39,-0.39,-50.82
TXN-00894,2024-10-28,Operations,427168.6,338293.05,88875.55,324980.88,41,10418.75,Partner,USD,Actual,13312.17,4.1,20.81
TXN-00895,2026-05-14,Human Resources,158622.14,124081.82,34540.32,139288.06,140,1133.02,Direct,INR,Accrual,-15206.24,-10.92,21.78
TXN-00896,2026-08-15,Logistics,307724.15,267441.91,40282.24,272745.04,82,3752.73,Online,INR,Actual,-5303.13,-1.94,13.09
TXN-00897,2024-08-02,Operations,569026.37,434792.31,134234.06,434261.52,40,14225.66,Partner,INR,Accrual,530.79,0.12,23.59
TXN-00898,2025-03-12,Administration,244223.86,249036.65,-4812.79,272544.66,134,1822.57,Enterprise,USD,Actual,-23508.01,-8.63,-1.97
TXN-00899,2024-01-14,Human Resources,102967.63,158735.07,-55767.44,161339.51,58,1775.3,Online,INR,Accrual,-2604.44,-1.61,-54.16
TXN-00900,2024-03-30,Procurement,159736.86,142502.19,17234.67,130486.91,73,2188.18,Partner,INR,Actual,12015.28,9.21,10.79
