Transaction_ID,Date,Department,Revenue,Expense,Profit,Budget,Transaction_Count,Avg_Transaction_Value,Channel,Currency,Accounting_Basis,Budget_Variance,Budget_Variance_Pct,Profit_Margin_Pct
TXN-00744,2026-01-22,Procurement,236754.085177,237733.158799,-979.07,195041.733018,98,2415.858012,Online,INR,Actual,42691.43,21.89,-0.41
TXN-00745,2026-01-23,Administration,211950.370868,163714.3763,48235.99,155737.196634,87,2436.211159,Direct,INR,Actual,7977.18,5.12,22.76
TXN-00746,2026-01-24,Marketing,305398.108752,262857.739533,42540.37,298047.455387,75,4071.974783,Online,INR,Actual,-35189.72,-11.81,13.93
TXN-00747,2026-01-25,Administration,215101.368975,158582.210902,56519.16,142917.564928,85,2530.604341,Direct,INR,Actual,15664.65,10.96,26.28
TXN-00748,2026-01-26,Procurement,335783.89156,197472.037031,138311.85,204583.54837,127,2643.96765,Partner,INR,Actual,-7111.51,-3.48,41.19
TXN-00749,2026-01-27,Finance,229578.624736,135030.644862,94547.98,148863.948204,106,2165.836082,Partner,INR,Actual,-13833.3,-9.29,41.18
TXN-00750,2026-01-28,Sales,723084.725288,487007.059279,236077.67,438852.249769,97,7454.481704,Direct,INR,Actual,48154.81,10.97,32.65
TXN-00751,2026-01-30,Logistics,420077.419006,281201.955129,138875.46,266627.795601,79,5317.435684,Partner,INR,Actual,14574.16,5.47,33.06
TXN-00752,2026-01-31,Logistics,358967.560984,290066.099822,68901.46,275591.080808,86,4174.041407,Enterprise,INR,Actual,14475.02,5.25,19.19
TXN-00724,2026-02-01,Human Resources,146774.298706,123019.936965,23754.36,115933.864148,85,1726.756455,Enterprise,INR,Accrual,7086.07,6.11,16.18
TXN-00754,2026-02-02,R&D,456252.420002,323037.038979,133215.38,331599.697281,105,4345.261143,Online,INR,Accrual,-8562.66,-2.58,29.2
TXN-00782,2026-02-03,Marketing,285813.180912,306122.72078,-20309.54,286943.318464,54,5292.836684,Partner,INR,Accrual,19179.4,6.68,-7.11
TXN-00813,2026-02-04,Administration,167998.97233,180709.575509,-12710.6,170171.679067,94,1787.22311,Online,INR,Accrual,10537.9,6.19,-7.57
TXN-00842,2026-02-05,Finance,268626.811714,139849.208931,128777.6,141432.509689,103,2608.027298,Online,INR,Accrual,-1583.3,-1.12,47.94
TXN-00873,2026-02-06,Finance,252128.515667,131015.024217,121113.49,141773.993084,97,2599.263048,Direct,INR,Accrual,-10758.97,-7.59,48.04
TXN-00765,2026-02-13,Procurement,330191.963392,188073.946326,142118.02,202749.926267,90,3668.799593,Direct,INR,Accrual,-14675.98,-7.24,43.04
TXN-00766,2026-02-14,Procurement,340198.675763,204720.277176,135478.4,209435.659949,84,4049.984235,Partner,INR,Accrual,-4715.38,-2.25,39.82
TXN-00767,2026-02-15,Human Resources,151358.546919,98241.406742,53117.14,131909.111737,118,1282.69955,Enterprise,INR,Accrual,-33667.7,-25.52,35.09
TXN-00768,2026-02-16,Marketing,366484.665901,293046.698679,73437.97,286144.217651,122,3003.972671,Enterprise,INR,Accrual,6902.48,2.41,20.04
TXN-00769,2026-02-17,Logistics,424939.81526,294641.973539,130297.84,284920.57096,93,4569.245325,Partner,INR,Actual,9721.4,3.41,30.66
TXN-00770,2026-02-18,Administration,192476.865338,170178.719398,22298.15,156518.744327,92,2092.139841,Partner,INR,Accrual,13659.98,8.73,11.58
TXN-00771,2026-02-19,Administration,195425.041031,161467.173649,33957.87,168722.453377,78,2505.449244,Partner,INR,Accrual,-7255.28,-4.3,17.38
TXN-00772,2026-02-20,IT,383170.582861,248452.346525,134718.24,277038.281076,41,9345.623972,Direct,INR,Accrual,-28585.93,-10.32,35.16
TXN-00773,2026-02-21,Legal,205869.938594,118794.656584,87075.28,126380.495278,94,2190.10573,Online,INR,Actual,-7585.84,-6.0,42.3
TXN-00774,2026-02-22,R&D,520113.369849,323147.644428,196965.73,342396.460182,94,5533.120956,Online,INR,Accrual,-19248.82,-5.62,37.87
TXN-00775,2026-02-23,IT,435854.779113,282880.101246,152974.68,280376.047857,69,6316.735929,Partner,INR,Accrual,2504.05,0.89,35.1
TXN-00776,2026-02-24,Logistics,431014.805792,284434.867437,146579.94,272251.832228,98,4398.110263,Online,INR,Accrual,12183.04,4.47,34.01
TXN-00777,2026-02-25,Logistics,391911.144376,278793.075552,113118.07,297373.988608,72,5443.210339,Direct,INR,Actual,-18580.91,-6.25,28.86
TXN-00778,2026-02-26,Marketing,358348.481721,330939.922054,27408.56,312059.637535,58,6178.422099,Online,INR,Actual,18880.28,6.05,7.65
TXN-00779,2026-02-27,Marketing,372832.28069,274417.208912,98415.07,275633.057428,82,4546.73513,Online,INR,Actual,-1215.85,-0.44,26.4
TXN-00780,2026-02-28,Administration,441822.812668,211193.43524,230629.38,154816.881111,64,2637.757029,Online,INR,Accrual,56376.55,36.41,52.2
TXN-00725,2026-03-01,R&D,443906.285679,331117.33996,112788.95,340130.252365,72,6165.365079,Partner,INR,Accrual,-9012.91,-2.65,25.41
TXN-00755,2026-03-02,Legal,154764.839218,133100.499619,21664.34,131386.850151,95,1629.103571,Enterprise,INR,Actual,1713.65,1.3,14.0
TXN-00783,2026-03-03,Customer Support,204699.334166,162951.71641,41747.62,181430.053619,87,2352.86591,Direct,INR,Accrual,-18478.34,-10.18,20.39
TXN-00814,2026-03-04,Procurement,279452.076291,216598.205646,62853.87,209109.321509,93,3004.861035,Direct,INR,Actual,7488.88,3.58,22.49
TXN-00843,2026-03-05,Operations,511572.452604,379097.473102,132474.98,403408.381458,89,5748.005085,Online,INR,Actual,-24310.91,-6.03,25.9
TXN-00874,2026-03-06,R&D,471788.57639,366432.07828,105356.5,364574.413834,92,5128.1367,Direct,INR,Accrual,1857.66,0.51,22.33
TXN-00793,2026-03-13,IT,378947.718117,250761.170698,128186.55,267588.477967,89,4257.839529,Direct,INR,Actual,-16827.31,-6.29,33.83
TXN-00794,2026-03-14,Administration,202212.845883,160099.522594,42113.32,164278.918313,92,2197.965716,Direct,INR,Actual,-4179.4,-2.54,20.83
TXN-00795,2026-03-15,IT,469178.195056,259454.195102,209724.0,260494.190277,76,6173.397303,Online,INR,Actual,-1040.0,-0.4,44.7
TXN-00796,2026-03-16,Legal,190467.469841,136620.308078,53847.16,125696.886176,99,1923.913837,Direct,INR,Actual,10923.42,8.69,28.27
TXN-00797,2026-03-17,Logistics,483389.624857,281000.610418,202389.01,283820.58451,101,4786.03589,Enterprise,INR,Actual,-2819.97,-0.99,41.87
TXN-00798,2026-03-18,Operations,522525.930813,367509.603973,155016.33,429928.81425,82,6372.267449,Online,INR,Actual,-62419.21,-14.52,29.67
TXN-00799,2026-03-19,IT,375432.521578,264863.879774,110568.64,288107.117743,78,4813.237456,Enterprise,INR,Accrual,-23243.24,-8.07,29.45
TXN-00800,2026-03-20,Human Resources,163829.559247,131310.717087,32518.84,122994.340378,92,1780.756079,Enterprise,INR,Accrual,8316.38,6.76,19.85
TXN-00801,2026-03-21,Logistics,397386.887616,290342.653862,107044.23,269553.117387,100,3973.868876,Direct,INR,Accrual,20789.54,7.71,26.94
TXN-00802,2026-03-22,Customer Support,241343.744581,172413.048019,68930.7,175713.423528,61,3956.454829,Direct,INR,Accrual,-3300.38,-1.88,28.56
TXN-00803,2026-03-23,Legal,181073.562096,136528.602866,44544.96,130239.409195,103,1757.995749,Enterprise,INR,Actual,6289.19,4.83,24.6
TXN-00804,2026-03-24,Logistics,426155.746655,438572.358143,-12416.61,276963.827625,55,7748.286303,Direct,INR,Accrual,161608.53,58.35,-2.91
TXN-00805,2026-03-25,Operations,684209.72599,404504.494492,279705.23,418432.501153,81,8447.033654,Partner,INR,Accrual,-13928.01,-3.33,40.88
TXN-00806,2026-03-26,R&D,505048.202484,406409.33073,98638.87,360348.933068,71,7113.354965,Online,INR,Actual,46060.4,12.78,19.53
TXN-00807,2026-03-27,Marketing,337117.126601,316844.959174,20272.17,275242.006502,80,4213.964083,Partner,INR,Accrual,41602.95,15.12,6.01
TXN-00808,2026-03-28,Logistics,326970.867529,295057.528834,31913.34,297245.34566,104,3143.950649,Direct,INR,Actual,-2187.82,-0.74,9.76
TXN-00809,2026-03-29,Operations,646618.273524,365775.529803,280842.74,406825.406166,85,7607.273806,Partner,INR,Accrual,-41049.88,-10.09,43.43
TXN-00810,2026-03-30,Finance,293431.297277,164501.484712,128929.81,147418.418216,85,3452.132909,Direct,INR,Accrual,17083.07,11.59,43.94
TXN-00811,2026-03-31,R&D,513353.666923,377522.922685,135830.74,364548.908842,42,12222.706355,Enterprise,INR,Actual,12974.01,3.56,26.46
TXN-00726,2026-04-01,Marketing,337878.488607,281848.908173,56029.58,280670.148895,74,4565.925522,Online,INR,Accrual,1178.76,0.42,16.58
TXN-00756,2026-04-02,Administration,197285.887405,152780.136718,44505.75,168749.192724,71,2778.67447,Online,INR,Accrual,-15969.06,-9.46,22.56
TXN-00784,2026-04-03,Logistics,398039.389141,333094.087732,64945.3,286609.585986,91,4374.059221,Direct,INR,Accrual,46484.5,16.22,16.32
TXN-00815,2026-04-04,Finance,228506.966751,138843.448288,89663.52,137898.026279,102,2240.26438,Online,INR,Accrual,945.42,0.69,39.24
TXN-00844,2026-04-05,Operations,563469.529185,368576.133602,194893.4,379280.826478,105,5366.376468,Online,INR,Accrual,-10704.69,-2.82,34.59
TXN-00875,2026-04-06,Human Resources,137705.720573,105674.116773,32031.6,119453.925676,104,1324.093467,Direct,INR,Accrual,-13779.81,-11.54,23.26
TXN-00824,2026-04-13,Administration,206151.881702,157283.012061,48868.87,172968.914057,75,2748.691756,Partner,INR,Accrual,-15685.9,-9.07,23.71
TXN-00825,2026-04-14,Finance,232604.160566,131186.390333,101417.77,153916.828423,95,2448.464848,Enterprise,INR,Actual,-22730.44,-14.77,43.6
TXN-00826,2026-04-16,Operations,612390.216639,408164.179654,204226.04,403816.400727,85,7204.590784,Partner,INR,Accrual,4347.78,1.08,33.35
TXN-00827,2026-04-17,Human Resources,155274.914307,134112.867464,21162.05,133472.744723,83,1870.7821,Enterprise,INR,Accrual,640.12,0.48,13.63
TXN-00828,2026-04-18,IT,414180.629623,272922.554443,141258.08,270955.223333,85,4872.71329,Online,INR,Accrual,1967.33,0.73,34.11
TXN-00829,2026-04-19,Customer Support,242518.844051,145019.498681,97499.35,183502.449993,107,2266.531253,Online,INR,Actual,-38482.95,-20.97,40.2
TXN-00830,2026-04-20,Sales,659842.781628,413365.838208,246476.94,412708.334316,77,8569.386774,Partner,INR,Accrual,657.5,0.16,37.35
TXN-00831,2026-04-21,Operations,633442.663244,418506.11859,214936.54,425470.484334,104,6090.794839,Direct,INR,Actual,-6964.37,-1.64,33.93
TXN-00832,2026-04-22,Marketing,372008.94475,275151.794028,96857.15,292570.480955,80,4650.111809,Partner,INR,Actual,-17418.69,-5.95,26.04
TXN-00833,2026-04-23,Legal,170933.936175,137885.910529,33048.03,135411.017436,99,1726.605416,Direct,INR,Accrual,2474.89,1.83,19.33
TXN-00834,2026-04-24,Procurement,393727.218935,216359.138353,177368.08,211297.151397,93,4233.62601,Partner,INR,Accrual,5061.99,2.4,45.05
TXN-00835,2026-04-25,Operations,569899.545414,407985.78486,161913.76,402963.044009,92,6194.560276,Partner,INR,Accrual,5022.74,1.25,28.41
TXN-00836,2026-04-26,Logistics,370180.312902,262922.055098,107258.26,279078.068091,74,5002.436661,Enterprise,INR,Actual,-16156.01,-5.79,28.97
TXN-00837,2026-04-27,Marketing,369668.733344,338094.662738,31574.07,301609.246554,76,4864.062281,Online,INR,Actual,36485.42,12.1,8.54
TXN-00838,2026-04-28,Finance,289425.376552,137527.558976,151897.82,151691.552899,88,3288.924734,Direct,INR,Accrual,-14163.99,-9.34,52.48
TXN-00839,2026-04-29,Operations,709593.968999,388873.639825,320720.33,442825.183928,54,13140.629056,Partner,INR,Accrual,-53951.54,-12.18,45.2
TXN-00840,2026-04-30,Operations,560949.030763,400742.893564,160206.14,429817.595073,64,8764.828606,Enterprise,INR,Accrual,-29074.7,-6.76,28.56
TXN-00727,2026-05-01,IT,447255.516154,242456.917689,204798.6,266007.410347,92,4861.473002,Partner,INR,Actual,-23550.49,-8.85,45.79
TXN-00757,2026-05-02,Customer Support,212041.790067,184591.592648,27450.2,170219.40075,77,2753.789481,Online,INR,Accrual,14372.19,8.44,12.95
TXN-00785,2026-05-03,Customer Support,215100.09569,167210.576462,47889.52,169099.771115,57,3773.685889,Direct,INR,Accrual,-1889.19,-1.12,22.26
TXN-00816,2026-05-04,Procurement,273122.210628,239890.089903,33232.12,199396.236532,77,3547.041696,Enterprise,INR,Accrual,40493.85,20.31,12.17
TXN-00845,2026-05-05,R&D,443897.805658,376930.85091,66966.95,335312.685388,82,5413.387874,Partner,INR,Actual,41618.17,12.41,15.09
TXN-00876,2026-05-06,Marketing,316702.6452,290517.182393,26185.46,264925.967013,93,3405.404787,Online,INR,Actual,25591.22,9.66,8.27
TXN-00853,2026-05-13,Customer Support,279070.67364,186136.206718,92934.47,169253.646849,75,3720.942315,Direct,INR,Accrual,16882.56,9.97,33.3
TXN-00854,2026-05-14,IT,410370.987244,259002.913035,151368.07,250627.265873,105,3908.295117,Partner,INR,Accrual,8375.65,3.34,36.89
TXN-00855,2026-05-15,Legal,195837.86639,137321.56497,58516.3,122586.463273,86,2277.184493,Online,INR,Accrual,14735.1,12.02,29.88
TXN-00856,2026-05-16,Legal,197059.138806,128057.868757,69001.27,121908.907715,100,1970.591388,Enterprise,INR,Accrual,6148.96,5.04,35.02
TXN-00857,2026-05-17,Legal,195968.117756,113164.656377,82803.46,123824.584272,101,1940.278394,Partner,INR,Accrual,-10659.93,-8.61,42.25
TXN-00858,2026-05-18,IT,404320.006862,262766.372747,141553.63,273239.562593,95,4256.000072,Direct,INR,Accrual,-10473.19,-3.83,35.01
TXN-00859,2026-05-19,Finance,224544.084573,156111.279574,68432.8,146548.832306,68,3302.118891,Enterprise,INR,Actual,9562.45,6.53,30.48
TXN-00860,2026-05-20,Sales,644879.261701,406084.210014,238795.05,413050.681946,59,10930.156978,Direct,INR,Actual,-6966.47,-1.69,37.03
TXN-00861,2026-05-21,Human Resources,172112.034852,135396.393184,36715.64,125842.884806,91,1891.341042,Partner,INR,Actual,9553.51,7.59,21.33
TXN-00862,2026-05-22,R&D,438319.649255,372451.37934,65868.27,338935.535233,111,3948.825669,Direct,INR,Accrual,33515.84,9.89,15.03
TXN-00863,2026-05-23,Administration,231238.63262,162111.510828,69127.12,166191.871129,111,2083.230925,Partner,INR,Accrual,-4080.36,-2.46,29.89
TXN-00864,2026-05-24,Marketing,348790.863096,293954.106029,54836.76,267168.201022,49,7118.18088,Direct,INR,Accrual,26785.91,10.03,15.72
TXN-00865,2026-05-25,Sales,753082.656004,452646.923172,300435.73,437465.407564,78,9654.905846,Online,INR,Accrual,15181.52,3.47,39.89
TXN-00866,2026-05-26,Legal,175214.002673,135066.389025,40147.61,139779.587138,72,2433.527815,Enterprise,INR,Actual,-4713.2,-3.37,22.91
TXN-00867,2026-05-27,Legal,181951.302145,123578.044997,58373.26,136665.610085,76,2394.096081,Direct,INR,Actual,-13087.57,-9.58,32.08
TXN-00868,2026-05-28,Legal,152939.670528,121701.344351,31238.33,133590.195928,48,3186.243136,Direct,INR,Actual,-11888.85,-8.9,20.43
TXN-00869,2026-05-29,Customer Support,227834.967989,190279.174824,37555.79,166808.559997,69,3301.956058,Direct,INR,Accrual,23470.61,14.07,16.48
TXN-00870,2026-05-30,Operations,594734.778567,392908.685776,201826.09,390053.179099,76,7825.457613,Direct,INR,Actual,2855.51,0.73,33.94
TXN-00871,2026-05-31,Procurement,261171.053359,207282.660313,53888.39,213171.725078,82,3185.012846,Online,INR,Actual,-5889.06,-2.76,20.63
TXN-00728,2026-06-01,Logistics,402661.614601,301349.686711,101311.93,261879.647751,99,4067.289036,Online,INR,Actual,39470.04,15.07,25.16
TXN-00758,2026-06-02,Logistics,376465.640754,255273.448888,121192.19,293485.833957,58,6490.78691,Partner,INR,Accrual,-38212.39,-13.02,32.19
TXN-00786,2026-06-03,Administration,161595.898968,151205.025294,10390.87,161382.595059,74,2183.728364,Enterprise,INR,Accrual,-10177.57,-6.31,6.43
TXN-00817,2026-06-04,R&D,586138.056322,352166.460148,233971.6,391313.130849,67,8748.329199,Online,INR,Accrual,-39146.67,-10.0,39.92
TXN-00846,2026-06-05,Finance,272899.895515,136992.697406,135907.2,148045.406783,52,5248.074914,Enterprise,INR,Actual,-11052.71,-7.47,49.8
TXN-00877,2026-06-06,Sales,647858.054941,402527.516405,245330.54,434464.442538,96,6748.521406,Partner,INR,Actual,-31936.93,-7.35,37.87
TXN-00884,2026-06-13,Operations,625698.302516,423345.445933,202352.86,393643.958531,51,12268.594167,Partner,INR,Actual,29701.49,7.55,32.34
TXN-00885,2026-06-14,IT,350372.034515,261214.315116,89157.72,232768.561751,76,4610.158349,Online,INR,Accrual,28445.75,12.22,25.45
TXN-00886,2026-06-15,Operations,627067.875068,368381.933259,258685.94,364929.450499,72,8709.276043,Partner,INR,Actual,3452.48,0.95,41.25
TXN-00887,2026-06-16,Operations,548842.598317,351572.257045,197270.34,393691.564528,80,6860.532479,Online,INR,Actual,-42119.31,-10.7,35.94
TXN-00888,2026-06-17,Marketing,305602.131796,303572.889765,2029.24,296327.475897,106,2883.038979,Partner,INR,Accrual,7245.41,2.45,0.66
TXN-00889,2026-06-18,Procurement,251510.507974,190173.952299,61336.56,214782.450177,81,3105.068,Online,INR,Actual,-24608.5,-11.46,24.39
TXN-00890,2026-06-19,Procurement,313967.493677,205717.099236,108250.39,190167.82461,71,4422.077376,Enterprise,INR,Accrual,15549.27,8.18,34.48
TXN-00891,2026-06-20,Legal,172763.674582,123312.75735,49450.92,129325.648299,83,2081.490055,Online,INR,Accrual,-6012.89,-4.65,28.62
TXN-00892,2026-06-21,R&D,456519.967229,302464.917986,154055.05,356981.536931,65,7023.384111,Partner,INR,Actual,-54516.62,-15.27,33.75
TXN-00893,2026-06-22,Human Resources,142399.533522,121988.83996,20410.69,124201.372182,97,1468.036428,Partner,INR,Accrual,-2212.53,-1.78,14.33
TXN-00894,2026-06-23,Logistics,325413.11295,263221.663595,62191.45,282835.36924,92,3537.099054,Online,INR,Actual,-19613.71,-6.93,19.11
TXN-00895,2026-06-24,Operations,555981.615313,368168.601548,187813.01,405143.33688,81,6863.970559,Direct,INR,Accrual,-36974.74,-9.13,33.78
TXN-00896,2026-06-25,IT,1062143.412343,236477.254137,825666.16,240403.827357,79,4921.049344,Partner,INR,Accrual,-3926.57,-1.63,77.74
TXN-00897,2026-06-26,R&D,441304.977452,334218.732327,107086.25,336040.400456,93,4745.214811,Partner,INR,Actual,-1821.67,-0.54,24.27
TXN-00898,2026-06-27,Procurement,211832.056144,197547.960994,14284.1,189214.468148,81,2615.21057,Enterprise,INR,Actual,8333.49,4.4,6.74
TXN-00899,2026-06-28,Administration,184116.686077,161907.172243,22209.51,146450.430976,71,2593.192762,Direct,INR,Accrual,15456.74,10.55,12.06
TXN-00900,2026-06-30,Customer Support,222859.302687,157671.711841,65187.59,167941.335602,65,3428.604657,Partner,INR,Actual,-10269.62,-6.12,29.25
TXN-00729,2026-07-01,IT,386338.915102,264693.685421,121645.23,232498.212933,78,4953.063014,Online,INR,Accrual,32195.47,13.85,31.49
TXN-00759,2026-07-02,Marketing,467240.680118,290410.422221,176830.26,292372.29543,82,5698.057075,Partner,INR,Actual,-1961.87,-0.67,37.85
TXN-00787,2026-07-03,Logistics,355891.203963,292722.765046,63168.44,266209.658812,106,3357.464188,Direct,INR,Actual,26513.11,9.96,17.75
TXN-00818,2026-07-04,IT,462463.69695,282129.033171,180334.66,263666.104047,82,5639.801182,Partner,INR,Accrual,18462.93,7.0,38.99
TXN-00847,2026-07-05,Procurement,320309.844642,264138.37176,56171.47,209521.514825,61,5250.98106,Enterprise,INR,Actual,54616.86,26.07,17.54
TXN-00878,2026-07-06,Customer Support,208542.935666,162870.701767,45672.23,174212.120758,56,3723.980994,Online,INR,Accrual,-11341.42,-6.51,21.9
TXN-00730,2026-08-01,R&D,403095.575877,364790.780069,38304.8,330670.830741,136,2963.938058,Direct,INR,Actual,34119.95,10.32,9.5
TXN-00760,2026-08-02,Administration,199274.920484,169105.874743,30169.05,168762.685249,70,2846.784578,Online,INR,Accrual,343.19,0.2,15.14
TXN-00788,2026-08-03,Sales,714212.249305,501541.092957,212671.16,460035.925583,58,12314.004298,Online,INR,Accrual,41505.17,9.02,29.78
TXN-00819,2026-08-04,Marketing,357636.033084,319327.963811,38308.07,295185.505462,42,8515.143645,Direct,INR,Actual,24142.46,8.18,10.71
TXN-00848,2026-08-05,Finance,201317.040048,118708.8659,82608.17,144747.460689,79,2548.316963,Partner,INR,Actual,-26038.59,-17.99,41.03
TXN-00879,2026-08-06,Logistics,366186.07521,310123.20792,56062.87,285653.615019,92,3980.283426,Direct,INR,Actual,24469.59,8.57,15.31
TXN-00731,2026-09-01,Operations,601596.606636,408806.153347,192790.45,409579.68573,98,6138.740884,Enterprise,INR,Accrual,-773.53,-0.19,32.05
TXN-00761,2026-09-02,Logistics,414297.265285,248676.644671,165620.62,296868.129238,52,7967.255102,Enterprise,INR,Actual,-48191.48,-16.23,39.98
TXN-00789,2026-09-03,Marketing,322478.734385,266399.577296,56079.16,276160.700066,70,4606.839063,Enterprise,INR,Actual,-9761.12,-3.53,17.39
TXN-00820,2026-09-04,Sales,691829.009357,430834.998192,260994.01,464288.050107,111,6232.693778,Enterprise,INR,Accrual,-33453.05,-7.21,37.73
TXN-00849,2026-09-05,Customer Support,276374.552364,176245.807761,100128.74,168697.056082,84,3290.173242,Online,INR,Accrual,7548.75,4.47,36.23
TXN-00880,2026-09-06,R&D,415884.630851,372858.15095,43026.48,339630.336107,76,5472.166195,Enterprise,INR,Actual,33227.81,9.78,10.35
TXN-00732,2026-10-01,Marketing,310416.929666,280111.893936,30305.04,286263.615489,80,3880.211621,Direct,INR,Actual,-6151.72,-2.15,9.76
TXN-00762,2026-10-02,Customer Support,245500.605305,160054.395856,85446.21,181592.467412,50,4910.012106,Partner,INR,Accrual,-21538.07,-11.86,34.8
TXN-00790,2026-10-03,Legal,177809.428268,135609.03571,42200.39,133712.461718,104,1709.706041,Online,INR,Accrual,1896.57,1.42,23.73
TXN-00821,2026-10-04,Procurement,295636.062651,204774.519797,90861.54,230302.081258,81,3649.827934,Partner,INR,Accrual,-25527.56,-11.08,30.73
TXN-00850,2026-10-05,Operations,560200.648354,409244.665296,150955.98,397018.199268,60,9336.677473,Direct,INR,Accrual,12226.47,3.08,26.95
TXN-00881,2026-10-06,IT,401495.534443,247521.196946,153974.34,240259.153717,67,5992.470663,Partner,INR,Actual,7262.04,3.02,38.35
TXN-00733,2026-11-01,Procurement,313962.404977,196363.268924,117599.14,199253.426074,119,2638.339538,Direct,INR,Actual,-2890.16,-1.45,37.46
TXN-00763,2026-11-02,Human Resources,172890.676291,139413.15962,33477.52,120689.271302,74,2336.36049,Direct,INR,Accrual,18723.89,15.51,19.36
TXN-00791,2026-11-03,R&D,535707.14644,321389.355471,214317.79,362488.373098,114,4699.185495,Direct,INR,Accrual,-41099.02,-11.34,40.01
TXN-00822,2026-11-04,R&D,412756.329195,342235.846344,70520.48,392723.407665,56,7370.648736,Partner,INR,Accrual,-50487.56,-12.86,17.09
TXN-00851,2026-11-05,R&D,398124.985793,369920.209394,28204.78,351671.420628,75,5308.333144,Direct,INR,Accrual,18248.79,5.19,7.08
TXN-00882,2026-11-06,Legal,148569.131641,106993.263641,41575.87,131825.351817,79,1880.62192,Online,INR,Actual,-24832.09,-18.84,27.98
TXN-00734,2026-12-01,Marketing,322886.985879,271822.413488,51064.57,298740.106099,112,2882.919517,Enterprise,INR,Accrual,-26917.69,-9.01,15.81
TXN-00764,2026-12-02,Sales,719877.839808,422048.862525,297828.98,438667.23542,74,9728.078916,Direct,INR,Accrual,-16618.37,-3.79,41.37
TXN-00792,2026-12-03,Sales,722145.80547,428711.37388,293434.43,408466.391689,69,10465.881239,Direct,INR,Actual,20244.98,4.96,40.63
TXN-00823,2026-12-04,IT,378062.680193,219093.685699,158968.99,275634.843439,74,5108.955138,Enterprise,INR,Accrual,-56541.16,-20.51,42.05
TXN-00852,2026-12-05,Operations,537443.806207,1174755.404939,-637311.6,383571.625581,97,5540.657796,Enterprise,INR,Actual,791183.78,206.27,-118.58
TXN-00883,2026-12-06,Marketing,338591.856016,287194.405587,51397.45,294426.127377,63,5374.473905,Enterprise,INR,Actual,-7231.72,-2.46,15.18
